108 18 -8.9602297866069
108.5 18 -8.2967300067949
109 18 -5.8554975731027
109.5 18 -7.8805099924787
110 18 -10.155390886971
110.5 18 -15.330870027398
111 18 -110.86672305734
111.5 18 -163.46192004741
112 18 -187.73258695583
112.5 18 -204.69432999329
113 18 -170.05783001649
113.5 18 -167.8171499952
114 18 -253.63570916885
114.5 18 -288.07298992454
115 18 -297.48098341705
115.5 18 -301.88658997491
116 18 -308.76211509259
116.5 18 -314.55025009211
117 18 -315.72391202437
117.5 18 -314.52311997499
118 18 -315.55479142938
118.5 18 -311.88027001729
106.5 18.5 -4.0700096311859
107 18.5 -6.7747278368125
107.5 18.5 -7.3627020097012
108 18.5 -7.1403208860587
108.5 18.5 -4.101451870192
109 18.5 -1.8294348800041
109.5 18.5 -2.1445305202152
110 18.5 -3.4754866489497
110.5 18.5 -8.8426373000307
111 18.5 -14.148685663971
111.5 18.5 -61.019051663684
112 18.5 -80.187807334895
112.5 18.5 -93.537101291706
113 18.5 -141.71678927042
113.5 18.5 -140.55398030687
114 18.5 -196.0792756066
114.5 18.5 -283.90197454868
115 18.5 -294.00228265801
115.5 18.5 -297.75911868079
116 18.5 -299.65472955985
116.5 18.5 -299.94790288955
117 18.5 -308.16213219333
117.5 18.5 -307.5693354359
118 18.5 -305.21269084241
118.5 18.5 -307.99165881402
106.5 19 -4.2455300011685
107 19 -5.8832389810443
107.5 19 -5.6027399994241
108 19 -5.2470072754241
108.5 19 -3.3065200022405
109 19 -1.9128724687233
109.5 19 -2.1433999986299
110 19 -2.2871718914997
110.5 19 -2.5365599997486
111 19 -11.477168878366
111.5 19 -15.353100020302
112 19 -16.047524290957
112.5 19 -25.49397003838
113 19 -49.150060105476
113.5 19 -74.021460000662
114 19 -90.598043572143
114.5 19 -143.09317002406
115 19 -193.01886267324
115.5 19 -213.0237898697
116 19 -240.08939917889
116.5 19 -238.35277997704
117 19 -278.66692079624
117.5 19 -298.46667004073
118 19 -297.52673310543
118.5 19 -295.68231009087
106.5 19.5 -3.7606697286976
107 19.5 -5.2376399054671
107.5 19.5 -5.101368231438
108 19.5 -6.6947108756499
108.5 19.5 -5.6016860342732
109 19.5 -2.2577520250884
109.5 19.5 -1.9460297635588
110 19.5 -2.1253381902234
110.5 19.5 -2.2565775275263
111 19.5 -5.7485843918302
111.5 19.5 -10.787233633007
112 19.5 -11.286695709372
112.5 19.5 -17.148658112904
113 19.5 -17.976879660239
113.5 19.5 -32.559833401501
114 19.5 -60.204842327363
114.5 19.5 -94.852062131964
115 19.5 -134.21591746933
115.5 19.5 -192.37016254717
116 19.5 -168.42281736808
116.5 19.5 -195.43025528466
117 19.5 -234.13150256956
117.5 19.5 -269.62891546349
118 19.5 -267.9905573589
118.5 19.5 -272.10283665839
106.5 20 -3.1623199977846
107 20 -3.7879672586605
107.5 20 -3.7988199992367
108 20 -5.6110027686707
108.5 20 -6.0383599999336
109 20 -4.5394865011822
109.5 20 -3.2809399989529
110 20 -2.4943456733874
110.5 20 -2.1693299974012
111 20 -3.3851436515999
111.5 20 -8.5224600031749
112 20 -10.471749500542
112.5 20 -10.057999988415
113 20 -12.131922078964
113.5 20 -19.714059998707
114 20 -28.626092380297
114.5 20 -23.208289951304
115 20 -68.342458493101
115.5 20 -112.2741199711
116 20 -108.58654599275
116.5 20 -94.241520035692
117 20 -133.87339393366
117.5 20 -200.06948002602
118 20 -238.3724240743
118.5 20 -233.50726998743
106.5 20.5 -1.2587604609323
107 20.5 -3.1604501052262
107.5 20.5 -3.9608016877923
108 20.5 -4.9245766891324
108.5 20.5 -5.1530547406677
109 20.5 -4.2528149688987
109.5 20.5 -3.0814629125236
110 20.5 -1.7968810834457
110.5 20.5 -1.9753368335631
111 20.5 -4.3832220046363
111.5 20.5 -7.2358948521317
112 20.5 -8.5366127350748
112.5 20.5 -9.4636685916907
113 20.5 -10.470356582133
113.5 20.5 -10.347899634091
114 20.5 -13.237719918602
114.5 20.5 -14.308694582793
115 20.5 -16.053671192939
115.5 20.5 -36.823593832137
116 20.5 -52.986514903672
116.5 20.5 -46.9517260554
117 20.5 -36.587957562185
117.5 20.5 -111.90973014308
118 20.5 -180.07352121581
118.5 20.5 -218.55246339203
106.5 21 -1.2085499997602
107 21 -1.2474256525316
107.5 21 -1.3457200009147
108 21 -3.5525725773831
108.5 21 -4.0485299997595
109 21 -3.2838916559257
109.5 21 -2.7120800006262
110 21 -1.7882902154396
110.5 21 -1.9162499990964
111 21 -4.0966458050962
111.5 21 -5.1193800049239
112 21 -5.7567793392956
112.5 21 -6.6133200003531
113 21 -7.7482485638694
113.5 21 -8.9746200006428
114 21 -8.8900000283361
114.5 21 -10.266809993121
115 21 -10.970052089838
115.5 21 -15.586269985365
116 21 -27.483923955872
116.5 21 -28.565700012221
117 21 -25.213545578085
117.5 21 -58.362249998656
118 21 -129.12964904546
118.5 21 -196.05496999655
106.5 21.5 -1.1815156621948
107 21.5 -1.2436789645945
107.5 21.5 -1.3051480377146
108 21.5 -1.3149157967334
108.5 21.5 -1.9604137685922
109 21.5 -1.983890957952
109.5 21.5 -1.5684387339326
110 21.5 -1.6989893664784
110.5 21.5 -1.7962286691565
111 21.5 -1.8570677130763
111.5 21.5 -2.7117517727389
112 21.5 -3.2588939570976
112.5 21.5 -3.3335913220315
113 21.5 -4.3057538864377
113.5 21.5 -5.5747208358956
114 21.5 -6.7807429806509
114.5 21.5 -9.3157062843191
115 21.5 -10.499316375109
115.5 21.5 -12.137084686901
116 21.5 -17.707470726533
116.5 21.5 -28.948089301646
117 21.5 -31.873509141349
117.5 21.5 -42.884033245996
118 21.5 -130.41457823924
118.5 21.5 -180.95153860066
106.5 22 -1.1530300030926
107 22 -1.2051314166421
107.5 22 -1.269460000149
108 22 -1.3317173507323
108.5 22 -1.3868100006978
109 22 -1.4570208986809
109.5 22 -1.5341800002955
110 22 -1.6167458966234
110.5 22 -1.7021700001653
111 22 -1.813736764338
111.5 22 -1.8934399993962
112 22 -1.9821336795755
112.5 22 -2.1117500012042
113 22 -2.2314942814962
113.5 22 -2.3264300004904
114 22 -4.1176818165869
114.5 22 -6.2703699988
115 22 -7.9363480445784
115.5 22 -9.5060799997268
116 22 -9.8329660119489
116.5 22 -10.366420004095
117 22 -10.625671529776
117.5 22 -12.369410020107
118 22 -26.882903859349
118.5 22 -108.23565999816
106.5 22.5 -1.1223204763959
107 22.5 -1.169226163588
107.5 22.5 -1.2207694278482
108 22.5 -1.2773281715312
108.5 22.5 -1.3356179627438
109 22.5 -1.3971576314123
109.5 22.5 -1.4654076647239
110 22.5 -1.5387044711661
110.5 22.5 -1.6155823718291
111 22.5 -1.7091812986113
111.5 22.5 -1.7872413009387
112 22.5 -1.8659503297733
112.5 22.5 -1.9438845330631
113 22.5 -2.3310132516405
113.5 22.5 -2.1683486930827
114 22.5 -2.2059829389335
114.5 22.5 -3.2684806700293
115 22.5 -3.82031616983
115.5 22.5 -4.8706852383021
116 22.5 -5.4665963418118
116.5 22.5 -5.8431084743999
117 22.5 -6.1830718881615
117.5 22.5 -6.1024691160787
118 22.5 -5.7514565844986
118.5 22.5 -9.1828169197997
106.5 23 -1.0943600015782
107 23 -1.1396820013727
107.5 23 -1.183600000128
108 23 -1.2304427732382
108.5 23 -1.2862600001381
109 23 -1.3398095363797
109.5 23 -1.3970300001225
110 23 -1.4601417549831
110.5 23 -1.5314200001325
111 23 -1.6008649208979
111.5 23 -1.6704700002493
112 23 -1.7387129181584
112.5 23 -1.8031800010298
113 23 -1.8718733521293
113.5 23 -1.9451200000959
114 23 -2.0140665067713
114.5 23 -2.083039999435
115 23 -2.1709296621636
115.5 23 -2.2371900007988
116 23 -2.1920326852146
116.5 23 -2.3034800002067
117 23 -4.767466053841
117.5 23 -4.3367700065385
118 23 -3.89489913786
118.5 23 -3.137280013161
106.5 23.5 -1.0662877061442
107 23.5 -1.1014114089414
107.5 23.5 -1.1461487971952
108 23.5 -1.1893651738878
108.5 23.5 -1.2444612923079
109 23.5 -1.2845100962655
109.5 23.5 -1.3368595192929
110 23.5 -1.3940059259927
110.5 23.5 -1.4477321514624
111 23.5 -1.5049814343939
111.5 23.5 -1.5651177928598
112 23.5 -1.6326859126508
112.5 23.5 -1.68650170409
113 23.5 -1.738808190493
113.5 23.5 -1.7989557504335
114 23.5 -1.8612995032745
114.5 23.5 -1.9113635994104
115 23.5 -1.9745302927054
115.5 23.5 -2.0386353694114
116 23.5 -2.0465042184509
116.5 23.5 -2.0464251667254
117 23.5 -1.9911085828808
117.5 23.5 -3.5543728447128
118 23.5 -4.1163121887598
118.5 23.5 -5.5377768311675
106.5 24 -1.0309500017998
107 24 -1.0698644196692
107.5 24 -1.1064500006706
108 24 -1.1487095005924
108.5 24 -1.1902200007135
109 24 -1.2353394440296
109.5 24 -1.2779200001121
110 24 -1.3364547847113
110.5 24 -1.38147000022
111 24 -1.4271023628315
111.5 24 -1.4743000001277
112 24 -1.5263191220665
112.5 24 -1.5907600001578
113 24 -1.6262132287451
113.5 24 -1.6828500001833
114 24 -1.7238663758111
114.5 24 -1.7687900002804
115 24 -1.8004624588794
115.5 24 -1.8365500000764
116 24 -1.8715574112932
116.5 24 -1.8716000003417
117 24 -1.9015191374042
117.5 24 -1.9221799994292
118 24 -3.3716185784205
118.5 24 -5.3804200031845
106.5 24.5 -1.0086686777044
107 24.5 -1.0394828447186
107.5 24.5 -1.0758989442115
108 24.5 -1.1075295431582
108.5 24.5 -1.1450852030189
109 24.5 -1.1849132154468
109.5 24.5 -1.2237169727409
110 24.5 -1.2694983139777
110.5 24.5 -1.3104452099988
111 24.5 -1.3551187765193
111.5 24.5 -1.4019476509778
112 24.5 -1.4441287357622
112.5 24.5 -1.4871434085271
113 24.5 -1.5296773931703
113.5 24.5 -1.559836506167
114 24.5 -1.6129432345078
114.5 24.5 -1.6417936675856
115 24.5 -1.6681842047561
115.5 24.5 -1.6919818754178
116 24.5 -1.7042368844949
116.5 24.5 -1.7165086623295
117 24.5 -1.746785576356
117.5 24.5 -1.7166329080245
118 24.5 -1.9010156427524
118.5 24.5 -2.4733597730848
106.5 25 -0.97654000029794
107 25 -1.0060117113806
107.5 25 -1.041460000683
108 25 -1.0702815924104
108.5 25 -1.1035200007433
109 25 -1.1385870340098
109.5 25 -1.1760600001124
110 25 -1.2129016292749
110.5 25 -1.2513400007443
111 25 -1.2888450128314
111.5 25 -1.3236500000275
112 25 -1.3709008995674
112.5 25 -1.4003700002467
113 25 -1.448505214477
113.5 25 -1.4625900001029
114 25 -1.4914786918229
114.5 25 -1.5283400001094
115 25 -1.5456702966751
115.5 25 -1.58079000018
116 25 -1.5862903099306
116.5 25 -1.5851600000654
117 25 -1.5998005900065
117.5 25 -1.5741100007491
118 25 -1.5717491304324
118.5 25 -1.5380700058584
106.5 25.5 -0.94623266044736
107 25.5 -0.97596495346546
107.5 25.5 -1.0073003784774
108 25.5 -1.0359165352696
108.5 25.5 -1.0702031201843
109 25.5 -1.0982955684064
109.5 25.5 -1.1263743771967
110 25.5 -1.1640957402083
110.5 25.5 -1.1920908913651
111 25.5 -1.2317070250119
111.5 25.5 -1.2550452240224
112 25.5 -1.2907347349161
112.5 25.5 -1.3228665090868
113 25.5 -1.3551484081836
113.5 25.5 -1.3834462350429
114 25.5 -1.4032550376799
114.5 25.5 -1.4248217048619
115 25.5 -1.4401377392329
115.5 25.5 -1.453524969097
116 25.5 -1.4707863187819
116.5 25.5 -1.4781187978724
117 25.5 -1.4884425510413
117.5 25.5 -1.4731133770664
118 25.5 -1.4676819606933
118.5 25.5 -1.4506846193402
106.5 26 -0.92136999926064
107 26 -0.94839822928505
107.5 26 -0.97417000063996
108 26 -0.99885788280921
108.5 26 -1.0260200006636
109 26 -1.0558044024621
109.5 26 -1.0840800001111
110 26 -1.1164852950619
110.5 26 -1.1472100007136
111 26 -1.1679623935724
111.5 26 -1.2006100007838
112 26 -1.2295985192375
112.5 26 -1.2493400001158
113 26 -1.2705572036217
113.5 26 -1.296650000095
114 26 -1.3305887266167
114.5 26 -1.3343900001245
115 26 -1.345197876242
115.5 26 -1.3584600001044
116 26 -1.3675787991134
116.5 26 -1.3830400000111
117 26 -1.3764131186621
117.5 26 -1.3836800001397
118 26 -1.3613990342529
118.5 26 -1.3526500004192
106.5 26.5 -0.89594209934509
107 26.5 -0.92042745922486
107.5 26.5 -0.94321304537094
108 26.5 -0.96732639276141
108.5 26.5 -0.99311268612921
109 26.5 -1.0174229844768
109.5 26.5 -1.0410924362649
110 26.5 -1.0671499499429
110.5 26.5 -1.0963304117325
111 26.5 -1.1205097421465
111.5 26.5 -1.1370608338058
112 26.5 -1.1599031683934
112.5 26.5 -1.1815952413751
113 26.5 -1.2029393938753
113.5 26.5 -1.2252776297966
114 26.5 -1.253375259662
114.5 26.5 -1.2543794678565
115 26.5 -1.2674790061051
115.5 26.5 -1.2798460026698
116 26.5 -1.2854193260944
116.5 26.5 -1.2886144551184
117 26.5 -1.2896481274774
117.5 26.5 -1.2876964961703
118 26.5 -1.2724711968528
118.5 26.5 -1.2610752559549
106.5 27 -0.87033000130094
107 27 -0.8915569636012
107.5 27 -0.91555000065927
108 27 -0.93401450522545
108.5 27 -0.9579800006333
109 27 -0.97924513808267
109.5 27 -1.0005400000748
110 27 -1.0233807467321
110.5 27 -1.0453200005265
111 27 -1.0659916954185
111.5 27 -1.0865800006922
112 27 -1.1073650344706
112.5 27 -1.1240700007736
113 27 -1.1422210449023
113.5 27 -1.1623300007523
114 27 -1.1745148974214
114.5 27 -1.1858100007461
115 27 -1.1936894557909
115.5 27 -1.2029200007859
116 27 -1.2127137910431
116.5 27 -1.2111800008444
117 27 -1.2147647438871
117.5 27 -1.212170000158
118 27 -1.1982790794758
118.5 27 -1.1878100038746
106.5 27.5 -0.84391569907385
107 27.5 -0.86310938615101
107.5 27.5 -0.88295526731182
108 27.5 -0.90308681757381
108.5 27.5 -0.92367032428659
109 27.5 -0.94315825204207
109.5 27.5 -0.96207917273057
110 27.5 -0.98164551081872
110.5 27.5 -1.0044323892874
111 27.5 -1.0223096590357
111.5 27.5 -1.0394023911249
112 27.5 -1.0560846814889
112.5 27.5 -1.0728037172873
113 27.5 -1.0862903176253
113.5 27.5 -1.1006012353896
114 27.5 -1.1180019566558
114.5 27.5 -1.1258023264582
115 27.5 -1.1313135768417
115.5 27.5 -1.137458539343
116 27.5 -1.1428095077383
116.5 27.5 -1.1438175708739
117 27.5 -1.1461770747412
117.5 27.5 -1.1440313031473
118 27.5 -1.1311473847625
118.5 27.5 -1.124299000397
106.5 28 -0.82026000000064
107 28 -0.83860607508691
107.5 28 -0.85642000037601
108 28 -0.87527569761252
108.5 28 -0.89296000050949
109 28 -0.91202429814772
109.5 28 -0.92744000060118
110 28 -0.94401412214161
110.5 28 -0.96218000054476
111 28 -0.97932630154478
111.5 28 -0.99630000067201
112 28 -1.0112018708686
112.5 28 -1.0237000005828
113 28 -1.0366702987047
113.5 28 -1.0504300006061
114 28 -1.0608711854517
114.5 28 -1.0689200011289
115 28 -1.074851291139
115.5 28 -1.0787000007123
116 28 -1.0830711301884
116.5 28 -1.0829999995037
117 28 -1.0833557624704
117.5 28 -1.0806899995271
118 28 -1.0815822763392
118.5 28 -1.0662300011096
