106.5 16 134.48634337413
107 16 311.08705961599
107.5 16 212.83255013328
108 16 83.135290985101
108.5 16 -1.5625360924487
109 16 -1.3335252651535
109.5 16 -0.54317591852292
110 16 -0.16491995906953
110.5 16 0.043928205970184
111 16 0.11640465801132
111.5 16 -0.60297298505924
112 16 -0.72125796635323
112.5 16 -0.034528791953717
113 16 -0.074969915504054
113.5 16 -0.31789863188613
114 16 -0.079672424448783
114.5 16 -0.13193410643661
115 16 -0.086000172322872
115.5 16 0.12069971799495
116 16 -0.15467292021397
116.5 16 0.10834904066269
117 16 0.074349751810132
117.5 16 0.49593961293864
118 16 -1.6017740225729
118.5 16 0.26163291952929
106.5 16.5 99.021127025677
107 16.5 120.6636010203
107.5 16.5 14.489060875252
108 16.5 8.1618638727028
108.5 16.5 -0.66284740739197
109 16.5 -0.085481060423162
109.5 16.5 -0.046189914473712
110 16.5 -0.014367796663159
110.5 16.5 0.014970453687697
111 16.5 0.005141810678803
111.5 16.5 -0.037323050609379
112 16.5 -0.042627432083031
112.5 16.5 -0.00040762969108912
113 16.5 -0.0032367434039955
113.5 16.5 -0.018745793816845
114 16.5 0.0043576348854704
114.5 16.5 0.0020239885003305
115 16.5 -0.0029217658349978
115.5 16.5 0.0098961705543706
116 16.5 -0.0099512899534811
116.5 16.5 0.00084214300244764
117 16.5 0.013212069725281
117.5 16.5 0.044066619896119
118 16.5 -0.089857755549404
118.5 16.5 -0.10549825921312
106.5 17 141.57876579048
107 17 16.727251572275
107.5 17 -0.063803571569802
108 17 -0.24926842578121
108.5 17 0.066417824656089
109 17 0.030784489867567
109.5 17 -0.087242253673261
110 17 -0.0077494987566746
110.5 17 -0.1058611577251
111 17 0.037765420671553
111.5 17 0.028823014140583
112 17 0.040409469100907
112.5 17 -0.040462172642708
113 17 -0.0094841869950911
113.5 17 0.051667021070184
114 17 -0.085651035902726
114.5 17 -0.10276525416611
115 17 -0.014783720036503
115.5 17 0.067892262202379
116 17 0.0054716797195918
116.5 17 -0.023714150042803
