106.50000000 16.00000000 469.00000002 134.48634337
107.00000000 16.00000000 726.99999939 311.08705962
107.50000000 16.00000000 700.00000005 212.83255013
108.00000000 16.00000000 1133.00000016 83.13529099
108.50000000 16.00000000 -29.00000000 -1.56253609
109.00000000 16.00000000 -98.00000008 -1.33352527
109.50000000 16.00000000 -205.00000011 -0.54317592
110.00000000 16.00000000 -860.00000095 -0.16491996
110.50000000 16.00000000 -886.00000004 0.04392821
111.00000000 16.00000000 -704.99999955 0.11640466
111.50000000 16.00000000 -834.99999992 -0.60297299
112.00000000 16.00000000 -904.00000127 -0.72125797
112.50000000 16.00000000 -341.00000017 -0.03452879
113.00000000 16.00000000 -1413.99999903 -0.07496992
113.50000000 16.00000000 -2583.00000526 -0.31789863
114.00000000 16.00000000 -563.00000017 -0.07967242
114.50000000 16.00000000 -0.99999999 -0.13193411
115.00000000 16.00000000 -3514.99999892 -0.08600017
115.50000000 16.00000000 -4196.00000193 0.12069972
116.00000000 16.00000000 -4185.99999715 -0.15467292
116.50000000 16.00000000 -4169.00000174 0.10834904
117.00000000 16.00000000 -4029.00000279 0.07434975
117.50000000 16.00000000 -4089.99999884 0.49593961
118.00000000 16.00000000 -3935.00000100 -1.60177402
118.50000000 16.00000000 -3594.00000111 0.26163292
106.50000000 16.50000000 368.00000013 99.02112703
107.00000000 16.50000000 337.00000015 120.66360102
107.50000000 16.50000000 3.99999999 14.48906088
108.00000000 16.50000000 -31.00000001 8.16186387
108.50000000 16.50000000 -83.00000007 -0.66284741
109.00000000 16.50000000 -110.00000003 -0.08548106
109.50000000 16.50000000 -585.99999881 -0.04618991
110.00000000 16.50000000 -1284.00000051 -0.01436780
110.50000000 16.50000000 -1364.00000119 0.01497045
111.00000000 16.50000000 -1068.00000063 0.00514181
111.50000000 16.50000000 -60.00000000 -0.03732305
112.00000000 16.50000000 -837.99999882 -0.04262743
112.50000000 16.50000000 -18.99999995 -0.00040763
113.00000000 16.50000000 -1076.99999964 -0.00323674
113.50000000 16.50000000 -2035.99999832 -0.01874579
114.00000000 16.50000000 -2924.99999864 0.00435763
114.50000000 16.50000000 -2718.00000003 0.00202399
115.00000000 16.50000000 -3226.00000233 -0.00292177
115.50000000 16.50000000 -4067.99999793 0.00989617
116.00000000 16.50000000 -4138.99999929 -0.00995129
116.50000000 16.50000000 -4140.00000197 0.00084214
117.00000000 16.50000000 -4009.00000139 0.01321207
117.50000000 16.50000000 -3859.00000168 0.04406662
118.00000000 16.50000000 -3640.99999556 -0.08985776
118.50000000 16.50000000 -4071.99999799 -0.10549826
106.50000000 17.00000000 511.99999963 141.57876579
107.00000000 17.00000000 12.00000000 16.72725157
107.50000000 17.00000000 -48.00000000 -0.06380357
108.00000000 17.00000000 -68.00000001 -0.24926843
108.50000000 17.00000000 -99.00000009 0.06641782
109.00000000 17.00000000 -80.99999985 0.03078449
109.50000000 17.00000000 -20.99999999 -0.08724225
110.00000000 17.00000000 -1070.00000021 -0.00774950
110.50000000 17.00000000 -1497.00000222 -0.10586116
111.00000000 17.00000000 -1428.00000114 0.03776542
111.50000000 17.00000000 -685.99999981 0.02882301
112.00000000 17.00000000 -707.00000018 0.04040947
112.50000000 17.00000000 -731.99999989 -0.04046217
113.00000000 17.00000000 -1655.99999988 -0.00948419
113.50000000 17.00000000 -2210.00000026 0.05166702
114.00000000 17.00000000 -3052.99999978 -0.08565104
114.50000000 17.00000000 -2088.00000301 -0.10276525
115.00000000 17.00000000 -2924.99999701 -0.01478372
115.50000000 17.00000000 -3504.99999769 0.06789226
116.00000000 17.00000000 -4051.00000263 0.00547168
116.50000000 17.00000000 -4042.00000398 -0.02371415
117.00000000 17.00000000 -4000.99999755 -0.01474328
117.50000000 17.00000000 -3879.99999803 -0.04327919
118.00000000 17.00000000 -3970.00000422 -0.05166917
118.50000000 17.00000000 -3997.00000375 -0.80053568
106.50000000 17.50000000 23.00000001 44.29710544
107.00000000 17.50000000 -41.00000002 -0.61500167
107.50000000 17.50000000 -63.99999998 -0.00695286
108.00000000 17.50000000 -85.99999998 -0.02117571
108.50000000 17.50000000 -86.99999994 -0.00318687
109.00000000 17.50000000 -79.99999996 0.00131170
109.50000000 17.50000000 -110.99999999 0.01077100
110.00000000 17.50000000 -120.99999999 0.01304484
110.50000000 17.50000000 -886.00000041 -0.00336789
111.00000000 17.50000000 -1557.99999986 0.00276725
111.50000000 17.50000000 -1289.99999982 0.00272720
112.00000000 17.50000000 -1184.00000240 0.00460085
112.50000000 17.50000000 -1411.99999875 -0.00151725
113.00000000 17.50000000 -1394.00000065 -0.00058373
113.50000000 17.50000000 -2779.00000094 0.00295416
114.00000000 17.50000000 -3458.00000296 -0.00753159
114.50000000 17.50000000 -3509.00000197 -0.00709848
115.00000000 17.50000000 -3314.00000345 -0.00108886
115.50000000 17.50000000 -3544.00000007 0.00315880
116.00000000 17.50000000 -3927.00000357 0.00108940
116.50000000 17.50000000 -3797.99999883 -0.00337451
117.00000000 17.50000000 -4060.00000081 -0.00079181
117.50000000 17.50000000 -3962.99999542 0.00463779
118.00000000 17.50000000 -3940.00000089 -0.02410646
118.50000000 17.50000000 -4126.00000433 -0.45266475
106.50000000 18.00000000 -4.99999999 0.22300254
107.00000000 18.00000000 -58.00000003 -0.09754772
107.50000000 18.00000000 -70.00000001 -0.02539259
108.00000000 18.00000000 -89.99999999 0.02508572
108.50000000 18.00000000 -82.00000004 -0.00034766
109.00000000 18.00000000 -62.99999993 -0.63950452
109.50000000 18.00000000 -71.00000000 -0.00443934
110.00000000 18.00000000 -104.99999991 -0.27270345
110.50000000 18.00000000 -149.99999999 0.06202666
111.00000000 18.00000000 -1418.00000018 -0.02666127
111.50000000 18.00000000 -2084.00000323 -0.01219430
112.00000000 18.00000000 -2373.00000101 -0.01701339
112.50000000 18.00000000 -2635.00000425 0.02614931
113.00000000 18.00000000 -2057.99999967 0.00650037
113.50000000 18.00000000 -2033.99999945 -0.02100184
114.00000000 18.00000000 -3082.00000037 0.04996276
114.50000000 18.00000000 -3648.00000091 0.04696821
115.00000000 18.00000000 -3741.00000117 0.00947047
115.50000000 18.00000000 -3786.99999750 -0.03675298
116.00000000 18.00000000 -3867.99999874 0.00008974
116.50000000 18.00000000 -3951.00000374 -0.01002683
117.00000000 18.00000000 -3962.00000026 0.00680087
117.50000000 18.00000000 -3948.00000012 0.04910609
118.00000000 18.00000000 -3881.00000308 0.01721991
118.50000000 18.00000000 -3946.99999679 0.01091390
106.50000000 18.50000000 -33.99999999 0.00391495
107.00000000 18.50000000 -67.99999996 -0.00606573
107.50000000 18.50000000 -69.00000003 0.03563795
108.00000000 18.50000000 -62.00000010 -0.03818787
108.50000000 18.50000000 -19.99999996 -0.73623043
109.00000000 18.50000000 144.00000003 52.77929783
109.50000000 18.50000000 379.00000031 92.61387000
110.00000000 18.50000000 28.00000000 38.88984856
110.50000000 18.50000000 -88.00000007 -0.11684089
111.00000000 18.50000000 -170.99999969 0.01168666
111.50000000 18.50000000 -457.00000014 0.00734696
112.00000000 18.50000000 -706.99999987 -0.00009445
112.50000000 18.50000000 -1145.99999955 0.00000139
113.00000000 18.50000000 -1626.00000039 -0.00004953
113.50000000 18.50000000 -1678.00000068 -0.00244951
114.00000000 18.50000000 -2150.00000219 0.00413875
114.50000000 18.50000000 -3622.99999937 0.00568097
115.00000000 18.50000000 -3677.99999852 0.00042617
115.50000000 18.50000000 -3761.00000248 -0.00510264
116.00000000 18.50000000 -3766.00000656 -0.00018804
116.50000000 18.50000000 -3863.99999725 0.00510540
117.00000000 18.50000000 -3859.99999795 0.00025734
117.50000000 18.50000000 -3867.00000134 -0.00481015
118.00000000 18.50000000 -3846.00000240 0.00191185
118.50000000 18.50000000 -4041.00000158 0.01464558
106.50000000 19.00000000 -36.99999995 -0.04461279
107.00000000 19.00000000 -59.99999997 0.01917944
107.50000000 19.00000000 -52.00000004 0.01223882
108.00000000 19.00000000 -50.00000000 -0.05197632
108.50000000 19.00000000 -20.00000000 -0.36510346
109.00000000 19.00000000 131.00000000 138.69146610
109.50000000 19.00000000 817.00000029 191.22526550
110.00000000 19.00000000 434.00000010 88.88633140
110.50000000 19.00000000 14.00000000 5.96229411
111.00000000 19.00000000 -95.99999998 -0.14915984
111.50000000 19.00000000 -152.00000011 0.01354052
112.00000000 19.00000000 -144.00000016 0.01012116
112.50000000 19.00000000 -264.99999991 -0.01904216
113.00000000 19.00000000 -494.99999987 -0.00440480
113.50000000 19.00000000 -868.00000092 0.01062521
114.00000000 19.00000000 -1074.99999952 -0.03147329
114.50000000 19.00000000 -1686.00000100 -0.02420945
115.00000000 19.00000000 -2393.99999744 -0.00625642
115.50000000 19.00000000 -2559.00000022 0.02321138
116.00000000 19.00000000 -3028.00000093 -0.00196958
116.50000000 19.00000000 -2936.00000039 0.01295994
117.00000000 19.00000000 -3779.00000049 -0.00319379
117.50000000 19.00000000 -3756.99999851 -0.03004237
118.00000000 19.00000000 -3748.99999713 -0.01204403
118.50000000 19.00000000 -3743.00000206 -0.00712308
106.50000000 19.50000000 -31.99999998 0.01979468
107.00000000 19.50000000 -48.99999997 0.00169636
107.50000000 19.50000000 -42.99999999 0.00402787
108.00000000 19.50000000 -57.00000001 -0.00837346
108.50000000 19.50000000 -48.00000000 -0.16957707
109.00000000 19.50000000 39.00000000 9.08528382
109.50000000 19.50000000 146.99999998 46.50190580
110.00000000 19.50000000 100.00000007 35.01607146
110.50000000 19.50000000 143.99999992 15.46840636
111.00000000 19.50000000 -41.00000002 0.73407567
111.50000000 19.50000000 -107.00000016 -0.02704185
112.00000000 19.50000000 -135.00000004 0.00075625
112.50000000 19.50000000 -172.00000006 -0.00061427
113.00000000 19.50000000 -219.99999998 -0.00034229
113.50000000 19.50000000 -374.99999996 0.00041467
114.00000000 19.50000000 -570.00000012 -0.00247977
114.50000000 19.50000000 -1120.00000101 -0.00154457
115.00000000 19.50000000 -1544.00000039 -0.00043685
115.50000000 19.50000000 -2422.99999840 0.00079568
116.00000000 19.50000000 -2053.00000174 0.00015837
116.50000000 19.50000000 -2112.00000158 0.00036051
117.00000000 19.50000000 -3150.99999889 -0.00028899
117.50000000 19.50000000 -3360.99999844 -0.00146995
118.00000000 19.50000000 -3528.99999567 -0.00090084
118.50000000 19.50000000 -3387.99999752 0.00083821
106.50000000 20.00000000 -24.00000002 -0.00834314
107.00000000 20.00000000 -31.00000001 -0.02235634
107.50000000 20.00000000 -29.99999999 -0.00880621
108.00000000 20.00000000 -49.00000001 0.00103222
108.50000000 20.00000000 -55.99999999 -0.00086737
109.00000000 20.00000000 -29.00000000 -0.13962975
109.50000000 20.00000000 -17.99999999 2.92356228
110.00000000 20.00000000 -14.00000000 4.92652908
